date,id_vendor,type_wood,price_wood_PerBF
2024-03-28,2,rosewood,72.4
2024-03-28,2 ,maple,6.32
2024-03-28,3,maple,6.23
2024-03-29,1,maple,5.53
2024-03-29,1,rosewood,73.41
2024-03-29,2,mahogany,9.51
2024-03-29,3,rosewood,56.98
2024-03-29,222,maple,8.02
2024-03-29,1,mahogany,11.88
2024-03-29,2,rosewood,79.28
2024-03-29,3,maple,6.61
2024-03-29,333 ,mahogany,13.61
2024-03-30,2,mahogany,11.8
2024-03-30,3,rosewood,64.31
2024-03-30,1,mahogany,13.11
2024-03-30,1,maple,6.46
2024-03-30,1,rosewood,65.51
2024-03-30,2,rosewood,38.59
2024-03-30,222,maple,6.36
2024-03-30,3,mahogany,13.83
2024-03-30,3 ,maple,6.36
2024-03-31,1,rosewood,75.92
2024-03-31,3,mahogany,11.78
2024-03-31,3,rosewood,71.36
2024-03-31,1,mahogany,12.04
2024-03-31,1,maple,6.25
2024-03-31,2,mahogany,11.89
2024-03-31,2,maple,7.68
2024-03-31,2,rosewood,64.32
2024-03-31,3 ,maple,6.76
2024-04-01,3,mahogany,11.69
2024-04-01,1,maple,5.35
2024-04-01,1 ,mahogany,11.54
2024-04-01,111,rosewood,75.66
2024-04-01,2,mahogany,13.9
2024-04-01,2,maple,6.63
2024-04-01,2,rosewood,77.32
2024-04-01,3,rosewood,67.97
2024-04-01,3 ,maple,6.22
2024-04-02,1,maple,5.96
2024-04-02,333,rosewood,81.95
2024-04-02,1,mahogany,13.28
2024-04-02,1,rosewood,68.0
2024-04-02,2,mahogany,12.12
2024-04-02,2 ,maple,6.51
2024-04-02,2 ,rosewood,74.99
2024-04-02,3,mahogany,10.64
2024-04-02,3,maple,6.49
2024-04-03,2,mahogany,
2024-04-03,3,mahogany,12.24
2024-04-03,222,rosewood,69.84
2024-04-03,1,maple,5.6
2024-04-03,1,rosewood,72.23
2024-04-03,111,mahogany,12.81
2024-04-03,2 ,maple,5.98
2024-04-03,3,maple,5.93
2024-04-03,3 ,rosewood,64.13
2024-04-04,1,mahogany,11.91
2024-04-04,1,maple,5.52
2024-04-04,1,rosewood,72.79
2024-04-04,333,maple,7.63
2024-04-04,2,maple,5.64
2024-04-04,2 ,mahogany,13.56
2024-04-04,2 ,rosewood,80.72
2024-04-04,3,mahogany,13.56
2024-04-04,3,rosewood,53.86
2024-04-05,1,maple,6.66
2024-04-05,1,rosewood,75.16
2024-04-05,2,rosewood,58.7
2024-04-05,3,mahogany,12.46
2024-04-05,111,mahogany,13.56
2024-04-05,2,mahogany,14.65
2024-04-05,2,maple,5.76
2024-04-05,3,maple,6.09
2024-04-05,3,rosewood,64.46
2024-04-06,1,rosewood,65.74
2024-04-06,3,rosewood,77.95
2024-04-06,222,maple,5.82
2024-04-06,1,maple,6.01
2024-04-06,1 ,mahogany,14.51
2024-04-06,2,mahogany,12.57
2024-04-06,2,rosewood,
2024-04-06,3,mahogany,12.6
2024-04-06,3,maple,6.62
2024-04-07,1,mahogany,12.02
2024-04-07,2,maple,5.82
2024-04-07,3,mahogany,12.46
2024-04-07,111,rosewood,69.04
2024-04-07,111 ,maple,5.26
2024-04-07,2,rosewood,73.43
2024-04-07,222 ,mahogany,10.51
2024-04-07,3,maple,5.36
2024-04-07,3 ,rosewood,62.88
2024-04-08,1,rosewood,72.24
2024-04-08,2,rosewood,63.51
2024-04-08,3,rosewood,72.55
2024-04-08,111,maple,5.9
2024-04-08,1,mahogany,11.33
2024-04-08,2,mahogany,14.37
2024-04-08,222,maple,6.16
2024-04-08,3,maple,
2024-04-08,3 ,mahogany,13.17
2024-04-09,1,rosewood,62.19
2024-04-09,3,maple,6.78
2024-04-09,222,rosewood,
2024-04-09,1,mahogany,11.95
2024-04-09,1 ,maple,5.33
2024-04-09,2,maple,5.47
2024-04-09,2 ,mahogany,16.11
2024-04-09,3,mahogany,11.87
2024-04-09,3,rosewood,67.13
2024-04-10,1,maple,5.88
2024-04-10,1,rosewood,74.95
2024-04-10,2,mahogany,12.47
2024-04-10,2,maple,6.33
2024-04-10,3,mahogany,13.19
2024-04-10,3,rosewood,76.07
2024-04-10,111,mahogany,12.65
2024-04-10,222,rosewood,68.19
2024-04-10,333,maple,6.99
2024-04-11,3,mahogany,12.69
2024-04-11,111,maple,6.81
2024-04-11,1,mahogany,13.28
2024-04-11,111,rosewood,65.71
2024-04-11,2,maple,6.1
2024-04-11,2,rosewood,77.82
2024-04-11,2 ,mahogany,8.0
2024-04-11,3,rosewood,67.75
2024-04-11,3 ,maple,5.41
2024-04-12,1,maple,5.67
2024-04-12,2,maple,4.64
2024-04-12,3,mahogany,13.4
2024-04-12,3,maple,6.68
2024-04-12,111,mahogany,11.54
2024-04-12,1,rosewood,72.26
2024-04-12,222,mahogany,14.59
2024-04-12,222,rosewood,81.07
2024-04-12,3,rosewood,74.19
2024-04-13,1,rosewood,73.62
2024-04-13,2,maple,6.75
2024-04-13,3,mahogany,12.38
2024-04-13,3,maple,6.1
2024-04-13,1 ,maple,6.2
2024-04-13,111,mahogany,11.48
2024-04-13,2,rosewood,
2024-04-13,222,mahogany,9.01
2024-04-13,3,rosewood,61.36
2024-04-14,1,rosewood,64.62
2024-04-14,111,mahogany,13.4
2024-04-14,111,maple,6.16
2024-04-14,333,mahogany,12.55
2024-04-14,2,maple,5.87
2024-04-14,2 ,mahogany,10.26
2024-04-14,2 ,rosewood,76.81
2024-04-14,3,maple,6.37
2024-04-14,3,rosewood,75.58
2024-04-15,222,maple,4.24
2024-04-15,1,rosewood,65.38
2024-04-15,1 ,mahogany,11.97
2024-04-15,111,maple,5.75
2024-04-15,2,mahogany,8.12
2024-04-15,2,rosewood,92.27
2024-04-15,3,mahogany,13.18
2024-04-15,3,maple,6.64
2024-04-15,3,rosewood,79.3
2024-04-16,1,mahogany,9.59
2024-04-16,1,maple,6.34
2024-04-16,3,maple,6.78
2024-04-16,3,rosewood,77.89
2024-04-16,1,rosewood,72.52
2024-04-16,2,mahogany,13.83
2024-04-16,2,maple,7.14
2024-04-16,2,rosewood,66.29
2024-04-16,3,mahogany,11.57
2024-04-17,1,mahogany,13.93
2024-04-17,1,rosewood,65.11
2024-04-17,2,rosewood,68.6
2024-04-17,3,maple,5.68
2024-04-17,222,mahogany,11.37
2024-04-17,1,maple,6.07
2024-04-17,222,maple,4.83
2024-04-17,3,mahogany,12.46
2024-04-17,3,rosewood,72.19
2024-04-18,1,rosewood,66.48
2024-04-18,3,maple,6.79
2024-04-18,1,mahogany,13.76
2024-04-18,1,maple,5.35
2024-04-18,2,mahogany,12.31
2024-04-18,2 ,rosewood,80.09
2024-04-18,222,maple,6.46
2024-04-18,3,mahogany,12.86
2024-04-18,3,rosewood,67.19
2024-04-19,1,mahogany,11.49
2024-04-19,3,mahogany,12.8
2024-04-19,3,maple,6.03
2024-04-19,3,rosewood,68.42
2024-04-19,111,maple,6.16
2024-04-19,1,rosewood,59.73
2024-04-19,2,mahogany,12.63
2024-04-19,2 ,maple,5.64
2024-04-19,2 ,rosewood,78.47
2024-04-20,2,mahogany,11.0
2024-04-20,2,rosewood,74.32
2024-04-20,3,maple,6.18
2024-04-20,111,rosewood,61.52
2024-04-20,1,mahogany,11.57
2024-04-20,111 ,maple,6.46
2024-04-20,2,maple,5.92
2024-04-20,3,mahogany,14.0
2024-04-20,333,rosewood,69.39
2024-04-21,2,mahogany,13.83
2024-04-21,2,rosewood,64.72
2024-04-21,3,mahogany,11.97
2024-04-21,3,maple,5.63
2024-04-21,3,rosewood,69.44
2024-04-21,1,maple,6.58
2024-04-21,1,rosewood,71.81
2024-04-21,111 ,mahogany,12.11
2024-04-21,2,maple,9.06
2024-04-22,1,maple,6.19
2024-04-22,1,rosewood,67.68
2024-04-22,2,mahogany,14.27
2024-04-22,2,maple,7.06
2024-04-22,3,mahogany,13.41
2024-04-22,3,maple,5.52
2024-04-22,1,mahogany,12.51
2024-04-22,2,rosewood,63.55
2024-04-22,333,rosewood,59.37
2024-04-23,1,rosewood,70.79
2024-04-23,2,mahogany,16.13
2024-04-23,2,rosewood,57.58
2024-04-23,333,maple,6.58
2024-04-23,1 ,maple,4.8
2024-04-23,111 ,mahogany,11.82
2024-04-23,222,maple,5.48
2024-04-23,3,mahogany,11.94
2024-04-23,3,rosewood,61.04
2024-04-24,1,rosewood,80.06
2024-04-24,2,mahogany,13.99
2024-04-24,3,rosewood,63.09
2024-04-24,1,mahogany,11.34
2024-04-24,1,maple,5.57
2024-04-24,2,maple,5.05
2024-04-24,2,rosewood,78.28
2024-04-24,333,mahogany,10.33
2024-04-24,333,maple,5.99
2024-04-25,1,mahogany,11.96
2024-04-25,2,mahogany,
2024-04-25,2,maple,4.63
2024-04-25,2,rosewood,67.39
2024-04-25,3,mahogany,12.7
2024-04-25,3,rosewood,
2024-04-25,111,rosewood,60.82
2024-04-25,111,maple,5.64
2024-04-25,333 ,maple,7.18
2024-04-26,3,mahogany,13.69
2024-04-26,222,maple,7.89
2024-04-26,1,mahogany,10.34
2024-04-26,1,rosewood,69.63
2024-04-26,111,maple,5.89
2024-04-26,222,mahogany,
2024-04-26,222 ,rosewood,68.5
2024-04-26,3,maple,7.16
2024-04-26,333,rosewood,67.06
2024-04-27,1,maple,6.24
2024-04-27,1,rosewood,67.1
2024-04-27,2,maple,6.21
2024-04-27,1,mahogany,14.07
2024-04-27,2,mahogany,
2024-04-27,222,rosewood,72.05
2024-04-27,3,maple,6.28
2024-04-27,3,rosewood,60.85
2024-04-27,3 ,mahogany,12.32
2024-04-28,1,mahogany,11.16
2024-04-28,2,mahogany,12.77
2024-04-28,1,maple,5.92
2024-04-28,1,rosewood,80.97
2024-04-28,2,maple,6.16
2024-04-28,222,rosewood,70.16
2024-04-28,3,rosewood,77.36
2024-04-28,3 ,maple,7.01
2024-04-28,333 ,mahogany,12.62
2024-04-29,1,mahogany,11.23
2024-04-29,1,maple,5.31
2024-04-29,1,rosewood,69.5
2024-04-29,2,mahogany,14.0
2024-04-29,2,maple,7.37
2024-04-29,3,mahogany,13.52
2024-04-29,3,maple,6.36
2024-04-29,3,rosewood,66.28
2024-04-29,2,rosewood,70.4
2024-04-30,2,mahogany,
2024-04-30,3,maple,6.05
2024-04-30,111,maple,5.8
2024-04-30,1,rosewood,76.39
2024-04-30,1 ,mahogany,11.51
2024-04-30,2,maple,8.84
2024-04-30,2,rosewood,68.17
2024-04-30,3,mahogany,12.45
2024-04-30,3,rosewood,58.07
2024-05-01,2,rosewood,70.89
2024-05-01,1,mahogany,12.12
2024-05-01,1,maple,5.78
2024-05-01,111 ,rosewood,64.16
2024-05-01,2,mahogany,10.81
2024-05-01,2,maple,5.52
2024-05-01,3,mahogany,13.67
2024-05-01,333,maple,6.04
2024-05-01,333,rosewood,70.94
2024-05-02,1,mahogany,13.44
2024-05-02,2,mahogany,
2024-05-02,3,rosewood,
2024-05-02,222,maple,6.75
2024-05-02,1,maple,6.44
2024-05-02,1,rosewood,72.01
2024-05-02,222,rosewood,75.38
2024-05-02,3,mahogany,13.54
2024-05-02,3 ,maple,6.52
2024-05-03,1,maple,6.24
2024-05-03,1,rosewood,63.29
2024-05-03,111,mahogany,12.11
2024-05-03,2,mahogany,10.98
2024-05-03,2,maple,7.28
2024-05-03,2,rosewood,82.54
2024-05-03,3,maple,6.42
2024-05-03,333,mahogany,10.72
2024-05-03,333 ,rosewood,73.8
2024-05-04,1,rosewood,66.9
2024-05-04,2,maple,7.12
2024-05-04,2,rosewood,80.12
2024-05-04,3,mahogany,13.16
2024-05-04,1,mahogany,11.02
2024-05-04,1,maple,6.16
2024-05-04,2,mahogany,
2024-05-04,3,maple,5.87
2024-05-04,3,rosewood,58.95
2024-05-05,1,mahogany,11.82
2024-05-05,2,maple,4.42
2024-05-05,2,maple,4.42
2024-05-05,2,rosewood,59.53
2024-05-05,3,mahogany,11.87
2024-05-05,3,rosewood,61.33
2024-05-05,3,rosewood,61.33
2024-05-05,1,rosewood,73.27
2024-05-05,1 ,maple,5.56
2024-05-05,222 ,mahogany,9.91
2024-05-05,3,maple,6.12
2024-05-06,2,maple,6.35
2024-05-06,1,mahogany,12.39
2024-05-06,1,maple,6.21
2024-05-06,1 ,rosewood,67.32
2024-05-06,2 ,rosewood,74.9
2024-05-06,222,mahogany,16.8
2024-05-06,3,rosewood,59.95
2024-05-06,3 ,mahogany,12.35
2024-05-06,333 ,maple,5.88
2024-05-07,1,rosewood,74.91
2024-05-07,2,maple,5.84
2024-05-07,3,mahogany,13.41
2024-05-07,3,maple,6.44
2024-05-07,3,rosewood,62.42
2024-05-07,222,rosewood,68.81
2024-05-07,1,mahogany,12.22
2024-05-07,1,maple,6.68
2024-05-07,2,mahogany,14.94
2024-05-08,3,maple,6.32
2024-05-08,1,maple,5.49
2024-05-08,1,rosewood,64.55
2024-05-08,111,mahogany,12.52
2024-05-08,2,mahogany,16.23
2024-05-08,2,maple,6.05
2024-05-08,2,rosewood,61.78
2024-05-08,3,rosewood,77.07
2024-05-08,333,mahogany,12.21
2024-05-09,1,maple,6.0
2024-05-09,2,maple,6.24
2024-05-09,3,mahogany,12.97
2024-05-09,3,maple,6.24
2024-05-09,3,rosewood,67.83
2024-05-09,222,mahogany,
2024-05-09,1,mahogany,12.78
2024-05-09,1,rosewood,75.23
2024-05-09,2,rosewood,63.15
2024-05-10,1,maple,5.95
2024-05-10,1,rosewood,73.62
2024-05-10,2,maple,7.52
2024-05-10,2,rosewood,75.64
2024-05-10,3,rosewood,64.95
2024-05-10,111 ,mahogany,11.75
2024-05-10,2,mahogany,11.99
2024-05-10,3,mahogany,13.31
2024-05-10,3,maple,6.37
2024-05-11,2,mahogany,14.48
2024-05-11,3,mahogany,10.93
2024-05-11,111,rosewood,60.59
2024-05-11,111,rosewood,60.59
2024-05-11,1,maple,5.4
2024-05-11,111,mahogany,12.37
2024-05-11,2,maple,5.91
2024-05-11,2,rosewood,61.87
2024-05-11,3,rosewood,79.71
2024-05-11,333,maple,6.54
2024-05-12,1,rosewood,73.75
2024-05-12,2,mahogany,14.43
2024-05-12,3,rosewood,70.51
2024-05-12,1,mahogany,12.34
2024-05-12,111,maple,5.41
2024-05-12,2,rosewood,84.38
2024-05-12,222,maple,7.27
2024-05-12,3,mahogany,12.17
2024-05-12,3,maple,5.5
2024-05-13,1,rosewood,62.19
2024-05-13,2,mahogany,11.17
2024-05-13,3,maple,6.68
2024-05-13,1,mahogany,11.94
2024-05-13,1,maple,5.41
2024-05-13,2,maple,6.47
2024-05-13,2,rosewood,69.55
2024-05-13,3,mahogany,12.16
2024-05-13,3,rosewood,71.96
2024-05-14,1,mahogany,11.89
2024-05-14,2,mahogany,
2024-05-14,3,maple,6.32
2024-05-14,3,rosewood,73.02
2024-05-14,1 ,maple,6.34
2024-05-14,111 ,rosewood,73.47
2024-05-14,2,maple,6.7
2024-05-14,222,rosewood,79.29
2024-05-14,3 ,mahogany,13.03
2024-05-15,2,mahogany,10.17
2024-05-15,2,rosewood,65.97
2024-05-15,3,maple,5.82
2024-05-15,3,rosewood,70.79
2024-05-15,1,mahogany,13.03
2024-05-15,1,rosewood,68.28
2024-05-15,1 ,maple,4.75
2024-05-15,2 ,maple,6.75
2024-05-15,3,mahogany,13.47
2024-05-16,2,maple,6.07
2024-05-16,2,rosewood,61.04
2024-05-16,111,rosewood,68.58
2024-05-16,1,mahogany,12.83
2024-05-16,1 ,maple,5.95
2024-05-16,2,mahogany,10.69
2024-05-16,3,maple,6.91
2024-05-16,333 ,mahogany,11.98
2024-05-16,333 ,rosewood,68.66
2024-05-17,1,mahogany,11.18
2024-05-17,1,maple,5.79
2024-05-17,333,rosewood,67.71
2024-05-17,1,rosewood,64.36
2024-05-17,2,mahogany,12.51
2024-05-17,222,maple,7.69
2024-05-17,222,rosewood,59.95
2024-05-17,3,maple,6.49
2024-05-17,333,mahogany,13.29
2024-05-18,3,mahogany,13.21
2024-05-18,3,maple,7.81
2024-05-18,3,rosewood,58.03
2024-05-18,1,mahogany,11.13
2024-05-18,1,maple,6.6
2024-05-18,1,rosewood,77.72
2024-05-18,2,rosewood,98.31
2024-05-18,2 ,maple,6.72
2024-05-18,222,mahogany,12.72
2024-05-19,2,mahogany,12.79
2024-05-19,2,maple,6.91
2024-05-19,3,rosewood,71.09
2024-05-19,111,rosewood,71.6
2024-05-19,1,maple,6.06
2024-05-19,1 ,mahogany,11.74
2024-05-19,2,rosewood,97.13
2024-05-19,3,mahogany,11.27
2024-05-19,333,maple,6.62
2024-05-20,1,mahogany,13.69
2024-05-20,1,maple,6.22
2024-05-20,3,maple,6.15
2024-05-20,1,rosewood,74.64
2024-05-20,2,mahogany,14.51
2024-05-20,2,maple,6.23
2024-05-20,222 ,rosewood,81.02
2024-05-20,3,mahogany,13.24
2024-05-20,333,rosewood,61.45
2024-05-21,1,maple,5.53
2024-05-21,1,rosewood,70.76
2024-05-21,2,maple,6.53
2024-05-21,1,mahogany,11.84
2024-05-21,2,mahogany,
2024-05-21,222,rosewood,78.57
2024-05-21,3,mahogany,12.95
2024-05-21,333,maple,5.65
2024-05-21,333,rosewood,63.75
2024-05-22,2,mahogany,11.12
2024-05-22,2,maple,4.99
2024-05-22,2,rosewood,66.46
2024-05-22,3,mahogany,13.11
2024-05-22,1 ,maple,6.15
2024-05-22,111,rosewood,64.43
2024-05-22,111 ,mahogany,12.13
2024-05-22,333,rosewood,71.76
2024-05-22,333 ,maple,6.54
2024-05-23,1,maple,5.7
2024-05-23,2,mahogany,
2024-05-23,2,rosewood,72.9
2024-05-23,3,maple,7.53
2024-05-23,111,rosewood,75.79
2024-05-23,1 ,mahogany,11.36
2024-05-23,222,maple,6.16
2024-05-23,3,mahogany,10.75
2024-05-23,3 ,rosewood,71.66
2024-05-24,1,mahogany,11.29
2024-05-24,1,maple,5.46
2024-05-24,2,mahogany,
2024-05-24,2,maple,8.24
2024-05-24,3,maple,5.93
2024-05-24,1,rosewood,73.08
2024-05-24,2,rosewood,71.23
2024-05-24,3,mahogany,12.87
2024-05-24,3,rosewood,67.77
2024-05-25,1,mahogany,11.46
2024-05-25,1,rosewood,70.59
2024-05-25,2,maple,6.82
2024-05-25,3,mahogany,13.82
2024-05-25,1,maple,5.85
2024-05-25,2,mahogany,15.1
2024-05-25,222,rosewood,68.03
2024-05-25,3,maple,6.33
2024-05-25,3,rosewood,70.22
2024-05-26,1,mahogany,11.18
2024-05-26,3,rosewood,69.99
2024-05-26,1,rosewood,73.66
2024-05-26,111,maple,6.4
2024-05-26,2,maple,5.12
2024-05-26,2,rosewood,68.09
2024-05-26,2 ,mahogany,
2024-05-26,3 ,mahogany,11.73
2024-05-26,3 ,maple,6.83
2024-05-27,3,mahogany,12.19
2024-05-27,222,rosewood,71.21
2024-05-27,1,mahogany,13.01
2024-05-27,1,maple,5.29
2024-05-27,111,rosewood,62.93
2024-05-27,222,mahogany,11.37
2024-05-27,222,maple,7.41
2024-05-27,3,maple,5.87
2024-05-27,3,rosewood,62.48
2024-05-28,1,mahogany,11.86
2024-05-28,2,maple,6.05
2024-05-28,3,mahogany,11.73
2024-05-28,3,rosewood,66.0
2024-05-28,333,maple,6.0
2024-05-28,1,maple,6.71
2024-05-28,1,rosewood,70.98
2024-05-28,2,mahogany,10.69
2024-05-28,2,rosewood,70.75
2024-05-29,1,mahogany,12.81
2024-05-29,2,rosewood,74.1
2024-05-29,3,mahogany,11.57
2024-05-29,1,rosewood,64.97
2024-05-29,111,maple,6.52
2024-05-29,2,maple,6.89
2024-05-29,222,mahogany,13.26
2024-05-29,3,maple,6.93
2024-05-29,3 ,rosewood,66.23
2024-05-30,1,rosewood,67.06
2024-05-30,2,maple,7.83
2024-05-30,111,mahogany,11.67
2024-05-30,111,maple,5.77
2024-05-30,2,mahogany,13.51
2024-05-30,2 ,rosewood,57.59
2024-05-30,3,mahogany,11.17
2024-05-30,3,rosewood,70.47
2024-05-30,333,maple,5.16
2024-05-31,2,mahogany,14.15
2024-05-31,3,maple,5.52
2024-05-31,222,maple,5.84
2024-05-31,1,mahogany,11.78
2024-05-31,1,maple,6.28
2024-05-31,1 ,rosewood,70.51
2024-05-31,2,rosewood,63.21
2024-05-31,3,mahogany,12.1
2024-05-31,3 ,rosewood,65.54
2024-06-01,1,maple,6.61
2024-06-01,2,mahogany,13.94
2024-06-01,2,rosewood,84.1
2024-06-01,3,rosewood,64.91
2024-06-01,111,mahogany,11.97
2024-06-01,111,rosewood,71.21
2024-06-01,2 ,maple,7.82
2024-06-01,3,mahogany,10.52
2024-06-01,3 ,maple,6.12
2024-06-02,2,mahogany,12.57
2024-06-02,3,mahogany,13.01
2024-06-02,333,maple,6.56
2024-06-02,1,mahogany,12.41
2024-06-02,1,maple,
2024-06-02,1,rosewood,70.46
2024-06-02,2,maple,7.89
2024-06-02,2,rosewood,60.85
2024-06-02,3 ,rosewood,64.35
2024-06-03,1,mahogany,10.26
2024-06-03,1,rosewood,74.08
2024-06-03,2,maple,5.16
2024-06-03,3,rosewood,75.15
2024-06-03,111,maple,6.08
2024-06-03,2,mahogany,10.18
2024-06-03,222 ,rosewood,64.57
2024-06-03,3,mahogany,11.89
2024-06-03,3,maple,6.48
2024-06-04,3,mahogany,11.28
2024-06-04,222,maple,5.98
2024-06-04,1,rosewood,69.03
2024-06-04,111,mahogany,13.71
2024-06-04,111,maple,6.84
2024-06-04,222,mahogany,13.7
2024-06-04,222,rosewood,81.43
2024-06-04,3,rosewood,69.51
2024-06-04,3 ,maple,6.25
2024-06-05,2,mahogany,
2024-06-05,2,maple,6.93
2024-06-05,2,rosewood,74.8
2024-06-05,3,mahogany,12.96
2024-06-05,1,mahogany,10.74
2024-06-05,1,maple,
2024-06-05,1,rosewood,65.78
2024-06-05,333,rosewood,73.27
2024-06-05,333 ,maple,6.14
2024-06-06,1,maple,5.48
2024-06-06,222,maple,5.88
2024-06-06,1,mahogany,12.11
2024-06-06,1 ,rosewood,69.52
2024-06-06,2,mahogany,12.83
2024-06-06,2,rosewood,82.71
2024-06-06,3,mahogany,13.29
2024-06-06,3,maple,5.97
2024-06-06,3,rosewood,66.83
2024-06-07,3,mahogany,12.0
2024-06-07,3,rosewood,63.67
2024-06-07,111,rosewood,69.93
2024-06-07,1,mahogany,12.09
2024-06-07,1,maple,6.13
2024-06-07,2,mahogany,9.26
2024-06-07,2,maple,7.83
2024-06-07,222 ,rosewood,77.43
2024-06-07,3,maple,5.96
2024-06-08,1,rosewood,69.41
2024-06-08,3,rosewood,58.7
2024-06-08,111,mahogany,12.34
2024-06-08,222,maple,6.93
2024-06-08,333,mahogany,12.37
2024-06-08,1 ,maple,5.48
2024-06-08,2,mahogany,13.65
2024-06-08,2 ,rosewood,82.62
2024-06-08,3,maple,6.32
2024-06-09,3,maple,5.63
2024-06-09,1,maple,5.82
2024-06-09,1 ,mahogany,
2024-06-09,111 ,rosewood,69.19
2024-06-09,2,maple,6.6
2024-06-09,2 ,mahogany,12.58
2024-06-09,2 ,rosewood,58.31
2024-06-09,3,rosewood,64.87
2024-06-09,3 ,mahogany,12.45
2024-06-10,2,mahogany,13.08
2024-06-10,3,rosewood,68.55
2024-06-10,1,mahogany,12.85
2024-06-10,1,maple,5.64
2024-06-10,1 ,rosewood,81.06
2024-06-10,2,maple,5.36
2024-06-10,2,rosewood,78.53
2024-06-10,3,mahogany,14.6
2024-06-10,3,maple,6.4
2024-06-11,2,rosewood,70.96
2024-06-11,3,maple,5.41
2024-06-11,3,rosewood,61.57
2024-06-11,1,mahogany,12.38
2024-06-11,1,maple,6.35
2024-06-11,1,rosewood,71.64
2024-06-11,2,mahogany,13.76
2024-06-11,2,maple,5.41
2024-06-11,3,mahogany,11.9
2024-06-12,3,mahogany,12.34
2024-06-12,3,maple,6.36
2024-06-12,1,mahogany,12.82
2024-06-12,1,maple,5.27
2024-06-12,1 ,rosewood,80.45
2024-06-12,2,mahogany,
2024-06-12,2,maple,5.74
2024-06-12,2,rosewood,47.92
2024-06-12,3,rosewood,60.12
2024-06-13,1,maple,5.26
2024-06-13,2,maple,6.23
2024-06-13,1,mahogany,13.22
2024-06-13,1,rosewood,79.36
2024-06-13,2,mahogany,14.56
2024-06-13,2 ,rosewood,47.57
2024-06-13,3,maple,4.97
2024-06-13,3,rosewood,67.18
2024-06-13,3 ,mahogany,12.81
2024-06-14,2,rosewood,57.22
2024-06-14,3,rosewood,68.47
2024-06-14,333,mahogany,12.5
2024-06-14,1,maple,5.44
2024-06-14,1,maple,5.44
2024-06-14,1,rosewood,71.42
2024-06-14,111 ,mahogany,12.63
2024-06-14,111 ,mahogany,12.63
2024-06-14,2,mahogany,10.82
2024-06-14,2,maple,7.74
2024-06-14,3 ,maple,5.48
2024-06-15,1,rosewood,71.38
2024-06-15,111,mahogany,12.01
2024-06-15,111,maple,5.22
2024-06-15,2,mahogany,11.51
2024-06-15,2,maple,7.32
2024-06-15,222,rosewood,73.62
2024-06-15,3,mahogany,13.26
2024-06-15,333,maple,6.44
2024-06-15,333,rosewood,74.24
2024-06-16,2,rosewood,87.35
2024-06-16,3,maple,5.96
2024-06-16,111,mahogany,12.49
2024-06-16,111,maple,5.71
2024-06-16,333,mahogany,12.53
2024-06-16,1 ,rosewood,73.59
2024-06-16,2 ,maple,5.79
2024-06-16,222,mahogany,11.87
2024-06-16,3,rosewood,72.97
2024-06-17,1,rosewood,75.31
2024-06-17,3,maple,6.25
2024-06-17,1,mahogany,12.12
2024-06-17,111 ,maple,6.07
2024-06-17,2,maple,7.38
2024-06-17,2,rosewood,73.98
2024-06-17,2 ,mahogany,11.58
2024-06-17,3,mahogany,12.83
2024-06-17,333,rosewood,77.27
2024-06-18,2,mahogany,
2024-06-18,2,rosewood,78.54
2024-06-18,3,mahogany,11.7
2024-06-18,3,maple,6.62
2024-06-18,111,mahogany,10.96
2024-06-18,1,rosewood,75.49
2024-06-18,1 ,maple,6.1
2024-06-18,2,maple,7.2
2024-06-18,3,rosewood,68.31
2024-06-19,1,rosewood,64.73
2024-06-19,3,rosewood,70.09
2024-06-19,333,mahogany,12.96
2024-06-19,1,mahogany,10.4
2024-06-19,1,maple,5.42
2024-06-19,2,mahogany,
2024-06-19,2,maple,4.64
2024-06-19,2 ,rosewood,75.02
2024-06-19,3,maple,6.51
2024-06-20,1,maple,6.66
2024-06-20,2,maple,5.68
2024-06-20,3,mahogany,13.72
2024-06-20,1,mahogany,12.67
2024-06-20,111,rosewood,64.37
2024-06-20,2,mahogany,10.55
2024-06-20,2,rosewood,79.93
2024-06-20,3,maple,6.26
2024-06-20,3,rosewood,77.67
2024-06-21,1,rosewood,62.72
2024-06-21,3,rosewood,75.67
2024-06-21,1,mahogany,13.22
2024-06-21,1 ,maple,5.85
2024-06-21,2,mahogany,12.3
2024-06-21,2 ,rosewood,60.56
2024-06-21,222,maple,7.77
2024-06-21,3,mahogany,13.25
2024-06-21,3,maple,5.31
2024-06-22,3,mahogany,12.41
2024-06-22,3,maple,6.14
2024-06-22,222,rosewood,73.57
2024-06-22,1,maple,6.57
2024-06-22,111,mahogany,11.16
2024-06-22,111,rosewood,85.67
2024-06-22,2,maple,7.51
2024-06-22,2 ,mahogany,13.53
2024-06-22,3,rosewood,74.33
2024-06-23,1,rosewood,63.66
2024-06-23,2,rosewood,61.14
2024-06-23,3,rosewood,63.25
2024-06-23,222,mahogany,10.66
2024-06-23,222,mahogany,10.66
2024-06-23,333,mahogany,13.8
2024-06-23,333,mahogany,13.8
2024-06-23,1,maple,5.41
2024-06-23,1 ,mahogany,12.84
2024-06-23,2,maple,6.48
2024-06-23,3,maple,6.65
2024-06-24,1,maple,6.01
2024-06-24,2,maple,5.93
2024-06-24,111,mahogany,10.75
2024-06-24,111,rosewood,64.17
2024-06-24,2,mahogany,13.81
2024-06-24,222,rosewood,70.38
