date,id_vendor,type_wood,price_wood_PerBF
2024-03-30,3,maple,6.41
2024-03-30,3,rosewood,73.74
2024-03-31,1,mahogany,11.96
2024-03-31,1,maple,6.09
2024-03-31,1,rosewood,77.21
2024-03-31,2,mahogany,11.71
2024-03-31,2,maple,5.32
2024-03-31,2,rosewood,76.86
2024-03-31,3,mahogany,12.37
2024-03-31,3,maple,6.26
2024-03-31,3,rosewood,64.29
2024-04-01,1,mahogany,12.85
2024-04-01,1,maple,5.66
2024-04-01,1,rosewood,67.55
2024-04-01,2,mahogany,10.97
2024-04-01,2,maple,4.48
2024-04-01,2,rosewood,54.38
2024-04-01,3,mahogany,13.96
2024-04-01,3,maple,6.83
2024-04-01,3,rosewood,65.46
2024-04-02,1,mahogany,14.41
2024-04-02,1,maple,5.95
2024-04-02,1,rosewood,80.42
2024-04-02,2,mahogany,16.04
2024-04-02,2,maple,7.18
2024-04-02,2,rosewood,66.45
2024-04-02,3,mahogany,12.33
2024-04-02,3,maple,6.02
2024-04-02,3,rosewood,69.15
2024-04-03,1,mahogany,13.67
2024-04-03,1,maple,5.74
2024-04-03,1,rosewood,59.55
2024-04-03,2,mahogany,12.86
2024-04-03,2,maple,6.99
2024-04-03,2,rosewood,68.59
2024-04-03,3,mahogany,12.76
2024-04-03,3,maple,6.85
2024-04-03,3,rosewood,57.79
2024-04-04,1,mahogany,10.78
2024-04-04,1,maple,5.51
2024-04-04,1,rosewood,67.04
2024-04-04,2,mahogany,13.95
2024-04-04,2,maple,6.02
2024-04-04,2,rosewood,55.54
2024-04-04,3,mahogany,13.01
2024-04-04,3,maple,5.98
2024-04-04,3,rosewood,68.47
2024-04-05,1,mahogany,13.96
2024-04-05,1,maple,5.79
2024-04-05,1,rosewood,72.63
2024-04-05,2,mahogany,13.16
2024-04-05,2,maple,6.57
2024-04-05,2,rosewood,62.06
2024-04-05,3,mahogany,11.61
2024-04-05,3,maple,5.83
2024-04-05,3,rosewood,63.44
2024-04-06,1,mahogany,11.66
2024-04-06,1,maple,6.09
2024-04-06,1,rosewood,70.57
2024-04-06,2,mahogany,10.38
2024-04-06,2,maple,6.52
2024-04-06,2,rosewood,77.75
2024-04-06,3,mahogany,10.94
2024-04-06,3,maple,5.99
2024-04-06,3,rosewood,73.05
2024-04-07,1,mahogany,10.93
2024-04-07,1,maple,6.33
2024-04-07,1,rosewood,69.8
2024-04-07,2,mahogany,11.7
2024-04-07,2,maple,5.95
2024-04-07,2,rosewood,83.05
2024-04-07,3,mahogany,15.16
2024-04-07,3,maple,6.1
2024-04-07,3,rosewood,69.44
2024-04-08,1,mahogany,12.1
2024-04-08,1,maple,5.68
2024-04-08,1,rosewood,67.49
2024-04-08,2,mahogany,16.27
2024-04-08,2,maple,6.48
2024-04-08,2,rosewood,64.74
2024-04-08,3,mahogany,11.85
2024-04-08,3,maple,5.85
2024-04-08,3,rosewood,69.26
2024-04-09,1,mahogany,13.8
2024-04-09,1,maple,5.94
2024-04-09,1,rosewood,61.25
2024-04-09,2,mahogany,12.39
2024-04-09,2,maple,5.78
2024-04-09,2,rosewood,62.19
2024-04-09,3,mahogany,12.49
2024-04-09,3,maple,6.9
2024-04-09,3,rosewood,65.37
2024-04-10,1,mahogany,10.34
2024-04-10,1,maple,6.19
2024-04-10,1,rosewood,76.65
2024-04-10,2,mahogany,13.51
2024-04-10,2,maple,6.92
2024-04-10,2,rosewood,63.55
2024-04-10,3,mahogany,12.17
2024-04-10,3,maple,6.05
2024-04-10,3,rosewood,63.19
2024-04-11,1,mahogany,12.59
2024-04-11,1,maple,6.1
2024-04-11,1,rosewood,77.91
2024-04-11,2,mahogany,14.65
2024-04-11,2,maple,7.81
2024-04-11,2,rosewood,59.97
2024-04-11,3,mahogany,
2024-04-11,3,maple,6.12
2024-04-11,3,rosewood,71.77
2024-04-12,1,mahogany,12.49
2024-04-12,1,maple,6.25
2024-04-12,1,rosewood,68.35
2024-04-12,2,mahogany,11.93
2024-04-12,2,maple,4.64
2024-04-12,2,rosewood,71.53
2024-04-12,3,mahogany,10.26
2024-04-12,3,maple,6.52
2024-04-12,3,rosewood,63.81
2024-04-13,1,mahogany,11.6
2024-04-13,1,maple,5.88
2024-04-13,1,rosewood,74.28
2024-04-13,2,mahogany,14.86
2024-04-13,2,maple,6.85
2024-04-13,2,rosewood,72.25
2024-04-13,3,mahogany,11.32
2024-04-13,3,maple,6.84
2024-04-13,3,rosewood,70.08
2024-04-14,1,mahogany,11.9
2024-04-14,1,maple,6.52
2024-04-14,1,rosewood,62.46
2024-04-14,2,mahogany,14.43
2024-04-14,2,maple,5.24
2024-04-14,2,rosewood,80.13
2024-04-14,3,mahogany,13.17
2024-04-14,3,maple,6.39
2024-04-14,3,rosewood,72.12
2024-04-15,1,mahogany,10.45
2024-04-15,1,maple,4.94
2024-04-15,1,rosewood,71.42
2024-04-15,2,mahogany,12.38
2024-04-15,2,maple,6.79
2024-04-15,2,rosewood,74.56
2024-04-15,3,mahogany,13.01
2024-04-15,3,maple,6.12
2024-04-15,3,rosewood,63.23
2024-04-16,1,mahogany,13.24
2024-04-16,1,maple,6.26
2024-04-16,1,rosewood,80.29
2024-04-16,2,mahogany,
2024-04-16,2,maple,7.23
2024-04-16,2,rosewood,55.61
2024-04-16,3,mahogany,13.45
2024-04-16,3,maple,7.11
2024-04-16,3,rosewood,67.87
2024-04-17,1,mahogany,11.98
2024-04-17,1,maple,6.11
2024-04-17,1,rosewood,76.51
2024-04-17,2,mahogany,13.0
2024-04-17,2,maple,7.08
2024-04-17,2,rosewood,79.46
2024-04-17,3,mahogany,15.19
2024-04-17,3,maple,6.99
2024-04-17,3,rosewood,66.47
2024-04-18,1,mahogany,14.25
2024-04-18,1,maple,5.52
2024-04-18,1,rosewood,64.32
2024-04-18,2,mahogany,13.97
2024-04-18,2,maple,8.52
2024-04-18,2,rosewood,70.78
2024-04-18,3,mahogany,12.54
2024-04-18,3,maple,7.1
2024-04-18,3,rosewood,64.26
2024-04-19,1,mahogany,10.82
2024-04-19,1,maple,5.86
2024-04-19,1,rosewood,66.12
2024-04-19,2,mahogany,13.35
2024-04-19,2,maple,5.32
2024-04-19,2,rosewood,70.5
2024-04-19,3,mahogany,
2024-04-19,3,maple,6.25
2024-04-19,3,rosewood,66.68
2024-04-20,1,mahogany,11.39
2024-04-20,1,maple,5.13
2024-04-20,1,rosewood,70.64
2024-04-20,2,mahogany,10.84
2024-04-20,2,maple,6.74
2024-04-20,2,rosewood,72.48
2024-04-20,3,mahogany,13.58
2024-04-20,3,maple,6.05
2024-04-20,3,rosewood,64.74
2024-04-21,1,mahogany,12.97
2024-04-21,1,maple,5.98
2024-04-21,1,rosewood,75.16
2024-04-21,2,mahogany,11.48
2024-04-21,2,maple,
2024-04-21,2,rosewood,74.22
2024-04-21,3,mahogany,11.89
2024-04-21,3,maple,5.83
2024-04-21,3,rosewood,56.01
2024-04-22,1,mahogany,13.66
2024-04-22,1,maple,5.82
2024-04-22,1,rosewood,72.87
2024-04-22,2,mahogany,12.18
2024-04-22,2,maple,6.4
2024-04-22,2,rosewood,72.92
2024-04-22,3,mahogany,13.45
2024-04-22,3,maple,6.39
2024-04-22,3,rosewood,61.96
2024-04-23,1,mahogany,
2024-04-23,1,maple,6.12
2024-04-23,1,rosewood,85.0
2024-04-23,2,mahogany,
2024-04-23,2,maple,6.04
2024-04-23,2,rosewood,86.04
2024-04-23,3,mahogany,11.63
2024-04-23,3,maple,5.93
2024-04-23,3,rosewood,78.29
2024-04-24,1,mahogany,13.13
2024-04-24,1,maple,5.73
2024-04-24,1,rosewood,71.62
2024-04-24,2,mahogany,12.99
2024-04-24,2,maple,4.78
2024-04-24,2,rosewood,85.07
2024-04-24,3,mahogany,11.51
2024-04-24,3,maple,6.99
2024-04-24,3,rosewood,62.93
2024-04-25,1,mahogany,11.69
2024-04-25,1,maple,5.36
2024-04-25,1,rosewood,76.79
2024-04-25,2,mahogany,14.31
2024-04-25,2,maple,8.01
2024-04-25,2,rosewood,72.52
2024-04-25,3,mahogany,12.78
2024-04-25,3,maple,6.01
2024-04-25,3,rosewood,68.24
2024-04-26,1,mahogany,11.69
2024-04-26,1,maple,6.01
2024-04-26,1,rosewood,68.55
2024-04-26,2,mahogany,15.5
2024-04-26,2,maple,6.41
2024-04-26,2,rosewood,75.23
2024-04-26,3,mahogany,10.96
2024-04-26,3,maple,5.51
2024-04-26,3,rosewood,69.33
2024-04-27,1,mahogany,10.94
2024-04-27,1,maple,5.95
2024-04-27,1,rosewood,76.88
2024-04-27,2,mahogany,12.18
2024-04-27,2,maple,6.06
2024-04-27,2,rosewood,52.07
2024-04-27,3,mahogany,13.25
2024-04-27,3,maple,7.29
2024-04-27,3,rosewood,63.14
2024-04-28,1,mahogany,13.22
2024-04-28,1,maple,7.04
2024-04-28,1,rosewood,67.39
2024-04-28,2,mahogany,12.3
2024-04-28,2,maple,6.76
2024-04-28,2,rosewood,91.45
2024-04-28,3,mahogany,12.14
2024-04-28,3,maple,6.39
2024-04-28,3,rosewood,67.58
2024-04-29,1,mahogany,10.94
2024-04-29,1,maple,6.18
2024-04-29,1,rosewood,75.86
2024-04-29,2,mahogany,11.38
2024-04-29,2,maple,7.8
2024-04-29,2,rosewood,83.99
2024-04-29,3,mahogany,12.72
2024-04-29,3,maple,6.51
2024-04-29,3,rosewood,71.87
2024-04-30,1,mahogany,11.91
2024-04-30,1,maple,5.98
2024-04-30,1,rosewood,73.32
2024-04-30,2,mahogany,6.99
2024-04-30,2,maple,
2024-04-30,2,rosewood,84.72
2024-04-30,3,mahogany,13.45
2024-04-30,3,maple,5.76
2024-04-30,3,rosewood,60.52
2024-05-01,1,mahogany,13.06
2024-05-01,1,maple,6.31
2024-05-01,1,rosewood,
2024-05-01,2,mahogany,11.3
2024-05-01,2,maple,6.92
2024-05-01,2,rosewood,85.43
2024-05-01,3,mahogany,13.21
2024-05-01,3,maple,6.24
2024-05-01,3,rosewood,63.29
2024-05-02,1,mahogany,11.43
2024-05-02,1,maple,5.98
2024-05-02,1,rosewood,59.4
2024-05-02,2,mahogany,
2024-05-02,2,maple,6.72
2024-05-02,2,rosewood,71.09
2024-05-02,3,mahogany,12.58
2024-05-02,3,maple,5.75
2024-05-02,3,rosewood,63.94
2024-05-03,1,mahogany,11.94
2024-05-03,1,maple,6.4
2024-05-03,1,rosewood,61.37
2024-05-03,2,mahogany,12.25
2024-05-03,2,maple,7.79
2024-05-03,2,rosewood,59.25
2024-05-03,3,mahogany,9.48
2024-05-03,3,maple,6.34
2024-05-03,3,rosewood,69.38
2024-05-04,1,mahogany,11.6
2024-05-04,1,maple,6.29
2024-05-04,1,rosewood,72.83
2024-05-04,2,mahogany,11.11
2024-05-04,2,maple,7.35
2024-05-04,2,rosewood,76.54
2024-05-04,3,mahogany,11.55
2024-05-04,3,maple,5.94
2024-05-04,3,rosewood,68.27
2024-05-05,1,mahogany,11.23
2024-05-05,1,maple,6.61
2024-05-05,1,rosewood,74.08
2024-05-05,2,mahogany,11.58
2024-05-05,2,maple,7.32
2024-05-05,2,rosewood,71.6
2024-05-05,3,mahogany,12.77
2024-05-05,3,maple,5.96
2024-05-05,3,rosewood,76.14
2024-05-06,1,mahogany,
2024-05-06,1,maple,6.51
2024-05-06,1,rosewood,71.07
2024-05-06,2,mahogany,12.63
2024-05-06,2,maple,5.94
2024-05-06,2,rosewood,69.75
2024-05-06,3,mahogany,12.36
2024-05-06,3,maple,6.02
2024-05-06,3,rosewood,60.07
2024-05-07,1,mahogany,9.79
2024-05-07,1,maple,5.79
2024-05-07,1,rosewood,69.17
2024-05-07,2,mahogany,11.76
2024-05-07,2,maple,6.98
2024-05-07,2,rosewood,70.23
2024-05-07,3,mahogany,12.87
2024-05-07,3,maple,5.88
2024-05-07,3,rosewood,65.8
2024-05-08,1,mahogany,13.16
2024-05-08,1,maple,5.36
2024-05-08,1,rosewood,71.08
2024-05-08,2,mahogany,12.22
2024-05-08,2,maple,6.57
2024-05-08,2,rosewood,62.59
2024-05-08,3,mahogany,12.27
2024-05-08,3,maple,5.75
2024-05-08,3,rosewood,81.64
2024-05-09,1,mahogany,
2024-05-09,1,maple,6.43
2024-05-09,1,rosewood,81.3
2024-05-09,2,mahogany,12.91
2024-05-09,2,maple,6.94
2024-05-09,2,rosewood,73.35
2024-05-09,3,mahogany,
2024-05-09,3,maple,6.13
2024-05-09,3,rosewood,69.19
2024-05-10,1,mahogany,
2024-05-10,1,maple,6.09
2024-05-10,1,rosewood,78.67
2024-05-10,2,mahogany,
2024-05-10,2,maple,6.69
2024-05-10,2,rosewood,73.7
2024-05-10,3,mahogany,12.67
2024-05-10,3,maple,6.37
2024-05-10,3,rosewood,59.14
2024-05-11,1,mahogany,11.24
2024-05-11,1,maple,5.98
2024-05-11,1,rosewood,60.8
2024-05-11,2,mahogany,13.51
2024-05-11,2,maple,6.58
2024-05-11,2,rosewood,66.24
2024-05-11,3,mahogany,11.9
2024-05-11,3,maple,6.45
2024-05-11,3,rosewood,76.0
2024-05-12,1,mahogany,10.77
2024-05-12,1,maple,6.82
2024-05-12,1,rosewood,73.58
2024-05-12,2,mahogany,12.06
2024-05-12,2,maple,6.24
2024-05-12,2,rosewood,74.81
2024-05-12,3,mahogany,
2024-05-12,3,maple,5.71
2024-05-12,3,rosewood,67.2
2024-05-13,1,mahogany,12.07
2024-05-13,1,maple,5.22
2024-05-13,1,rosewood,74.71
2024-05-13,2,mahogany,11.34
2024-05-13,2,maple,5.2
2024-05-13,2,rosewood,70.44
2024-05-13,3,mahogany,12.07
2024-05-13,3,maple,6.54
2024-05-13,3,rosewood,59.11
2024-05-14,1,mahogany,12.53
2024-05-14,1,maple,6.13
2024-05-14,1,rosewood,66.29
2024-05-14,2,mahogany,12.55
2024-05-14,2,maple,7.08
2024-05-14,2,rosewood,72.37
2024-05-14,3,mahogany,11.26
2024-05-14,3,maple,6.95
2024-05-14,3,rosewood,74.62
2024-05-15,1,mahogany,12.05
2024-05-15,1,maple,
2024-05-15,1,rosewood,
2024-05-15,2,mahogany,15.43
2024-05-15,2,maple,5.37
2024-05-15,2,rosewood,79.63
2024-05-15,3,mahogany,12.03
2024-05-15,3,maple,6.38
2024-05-15,3,rosewood,79.79
2024-05-16,1,mahogany,11.81
2024-05-16,1,maple,6.4
2024-05-16,1,rosewood,68.99
2024-05-16,2,mahogany,
2024-05-16,2,maple,5.29
2024-05-16,2,rosewood,56.48
2024-05-16,3,mahogany,12.6
2024-05-16,3,maple,6.54
2024-05-16,3,rosewood,70.29
2024-05-17,1,mahogany,10.47
2024-05-17,1,maple,5.67
2024-05-17,1,rosewood,66.65
2024-05-17,2,mahogany,
2024-05-17,2,maple,6.17
2024-05-17,2,rosewood,80.54
2024-05-17,3,mahogany,14.48
2024-05-17,3,maple,5.47
2024-05-17,3,rosewood,62.97
2024-05-18,1,mahogany,10.72
2024-05-18,1,maple,5.93
2024-05-18,1,rosewood,75.16
2024-05-18,2,mahogany,13.27
2024-05-18,2,maple,5.31
2024-05-18,2,rosewood,69.51
2024-05-18,3,mahogany,12.94
2024-05-18,3,maple,6.26
2024-05-18,3,rosewood,71.96
2024-05-19,1,mahogany,11.57
2024-05-19,1,maple,6.5
2024-05-19,1,rosewood,64.67
2024-05-19,2,mahogany,13.29
2024-05-19,2,maple,6.08
2024-05-19,2,rosewood,72.53
2024-05-19,3,mahogany,11.82
2024-05-19,3,maple,6.27
2024-05-19,3,rosewood,61.88
2024-05-20,1,mahogany,10.96
2024-05-20,1,maple,
2024-05-20,1,rosewood,76.82
2024-05-20,2,mahogany,14.04
2024-05-20,2,maple,7.67
2024-05-20,2,rosewood,63.11
2024-05-20,3,mahogany,13.28
2024-05-20,3,maple,6.12
2024-05-20,3,rosewood,64.61
2024-05-21,1,mahogany,13.46
2024-05-21,1,maple,6.06
2024-05-21,1,rosewood,65.47
2024-05-21,2,mahogany,13.57
2024-05-21,2,maple,6.66
2024-05-21,2,rosewood,56.75
2024-05-21,3,mahogany,13.29
2024-05-21,3,maple,6.27
2024-05-21,3,rosewood,62.59
2024-05-22,1,mahogany,13.12
2024-05-22,1,maple,6.52
2024-05-22,1,rosewood,76.09
2024-05-22,2,mahogany,14.23
2024-05-22,2,maple,6.04
2024-05-22,2,rosewood,61.91
2024-05-22,3,mahogany,12.94
2024-05-22,3,maple,6.64
2024-05-22,3,rosewood,67.89
2024-05-23,1,mahogany,12.7
2024-05-23,1,maple,6.36
2024-05-23,1,rosewood,74.75
2024-05-23,2,mahogany,
2024-05-23,2,maple,6.5
2024-05-23,2,rosewood,78.26
2024-05-23,3,mahogany,12.69
2024-05-23,3,maple,6.91
2024-05-23,3,rosewood,78.1
2024-05-24,1,mahogany,12.07
2024-05-24,1,maple,6.14
2024-05-24,1,rosewood,77.77
2024-05-24,2,mahogany,11.6
2024-05-24,2,maple,5.75
2024-05-24,2,rosewood,84.64
2024-05-24,3,mahogany,13.12
2024-05-24,3,maple,6.86
2024-05-24,3,rosewood,69.36
2024-05-25,1,mahogany,
2024-05-25,1,maple,6.05
2024-05-25,1,rosewood,66.42
2024-05-25,2,mahogany,9.65
2024-05-25,2,maple,7.61
2024-05-25,2,rosewood,67.9
2024-05-25,3,mahogany,10.79
2024-05-25,3,maple,6.17
2024-05-25,3,rosewood,64.81
2024-05-26,1,mahogany,13.14
2024-05-26,1,maple,6.74
2024-05-26,1,rosewood,67.68
2024-05-26,2,mahogany,12.99
2024-05-26,2,maple,5.32
2024-05-26,2,rosewood,74.37
2024-05-26,3,mahogany,14.01
2024-05-26,3,maple,5.94
2024-05-26,3,rosewood,61.66
2024-05-27,1,mahogany,10.36
2024-05-27,1,maple,5.14
2024-05-27,1,rosewood,69.28
2024-05-27,2,mahogany,11.15
2024-05-27,2,maple,6.74
2024-05-27,2,rosewood,67.84
2024-05-27,3,mahogany,12.23
2024-05-27,3,maple,5.6
2024-05-27,3,rosewood,
2024-05-28,1,mahogany,12.85
2024-05-28,1,maple,6.6
2024-05-28,1,rosewood,75.68
2024-05-28,2,mahogany,14.41
2024-05-28,2,maple,6.83
2024-05-28,2,rosewood,79.39
2024-05-28,3,mahogany,12.84
2024-05-28,3,maple,6.77
2024-05-28,3,rosewood,74.39
2024-05-29,1,mahogany,
2024-05-29,1,maple,5.84
2024-05-29,1,rosewood,60.91
2024-05-29,2,mahogany,13.56
2024-05-29,2,maple,5.62
2024-05-29,2,rosewood,73.38
2024-05-29,3,mahogany,12.33
2024-05-29,3,maple,6.18
2024-05-29,3,rosewood,72.45
2024-05-30,1,mahogany,13.76
2024-05-30,1,maple,6.7
2024-05-30,1,rosewood,67.18
2024-05-30,2,mahogany,12.99
2024-05-30,2,maple,5.92
2024-05-30,2,rosewood,64.51
2024-05-30,3,mahogany,14.21
2024-05-30,3,maple,6.1
2024-05-30,3,rosewood,70.09
2024-05-31,1,mahogany,12.46
2024-05-31,1,maple,5.3
2024-05-31,1,rosewood,71.16
2024-05-31,2,mahogany,11.07
2024-05-31,2,maple,6.61
2024-05-31,2,rosewood,84.94
2024-05-31,3,mahogany,14.86
2024-05-31,3,maple,6.4
2024-05-31,3,rosewood,71.83
2024-06-01,1,mahogany,10.67
2024-06-01,1,maple,6.35
2024-06-01,1,rosewood,81.16
2024-06-01,2,mahogany,11.06
2024-06-01,2,maple,6.13
2024-06-01,2,rosewood,55.08
2024-06-01,3,mahogany,11.81
2024-06-01,3,maple,6.25
2024-06-01,3,rosewood,69.19
2024-06-02,1,mahogany,11.62
2024-06-02,1,maple,5.65
2024-06-02,1,rosewood,67.24
2024-06-02,2,mahogany,
2024-06-02,2,maple,7.32
2024-06-02,2,rosewood,77.3
2024-06-02,3,mahogany,12.17
2024-06-02,3,maple,5.94
2024-06-02,3,rosewood,84.28
2024-06-03,1,mahogany,13.24
2024-06-03,1,maple,6.24
2024-06-03,1,rosewood,73.06
2024-06-03,2,mahogany,10.35
2024-06-03,2,maple,5.31
2024-06-03,2,rosewood,84.93
2024-06-03,3,mahogany,10.36
2024-06-03,3,maple,6.46
2024-06-03,3,rosewood,72.49
2024-06-04,1,mahogany,11.61
2024-06-04,1,maple,6.79
2024-06-04,1,rosewood,64.47
2024-06-04,2,mahogany,13.5
2024-06-04,2,maple,7.5
2024-06-04,2,rosewood,83.42
2024-06-04,3,mahogany,11.79
2024-06-04,3,maple,5.62
2024-06-04,3,rosewood,81.33
2024-06-05,1,mahogany,12.42
2024-06-05,1,maple,5.31
2024-06-05,1,rosewood,66.84
2024-06-05,2,mahogany,8.58
2024-06-05,2,maple,7.91
2024-06-05,2,rosewood,85.2
2024-06-05,3,mahogany,13.56
2024-06-05,3,maple,6.76
2024-06-05,3,rosewood,66.37
2024-06-06,1,mahogany,12.24
2024-06-06,1,maple,5.54
2024-06-06,1,rosewood,72.43
2024-06-06,2,mahogany,10.99
2024-06-06,2,maple,6.63
2024-06-06,2,rosewood,58.61
2024-06-06,3,mahogany,
2024-06-06,3,maple,6.23
2024-06-06,3,rosewood,63.42
2024-06-07,1,mahogany,10.89
2024-06-07,1,maple,
2024-06-07,1,rosewood,74.69
2024-06-07,2,mahogany,13.18
2024-06-07,2,maple,6.91
2024-06-07,2,rosewood,71.34
2024-06-07,3,mahogany,13.93
2024-06-07,3,maple,6.2
2024-06-07,3,rosewood,73.42
2024-06-08,1,mahogany,11.71
2024-06-08,1,maple,6.46
2024-06-08,1,rosewood,71.07
2024-06-08,2,mahogany,
2024-06-08,2,maple,6.07
2024-06-08,2,rosewood,54.17
2024-06-08,3,mahogany,13.12
2024-06-08,3,maple,5.94
2024-06-08,3,rosewood,66.64
2024-06-09,1,mahogany,12.88
2024-06-09,1,maple,6.63
2024-06-09,1,rosewood,
2024-06-09,2,mahogany,12.12
2024-06-09,2,maple,6.59
2024-06-09,2,rosewood,66.19
2024-06-09,3,mahogany,12.58
2024-06-09,3,maple,6.6
2024-06-09,3,rosewood,72.08
2024-06-10,1,mahogany,12.38
2024-06-10,1,maple,5.56
2024-06-10,1,rosewood,67.52
2024-06-10,2,mahogany,11.6
2024-06-10,2,maple,7.11
2024-06-10,2,rosewood,89.06
2024-06-10,3,mahogany,14.36
2024-06-10,3,maple,6.8
2024-06-10,3,rosewood,62.12
2024-06-11,1,mahogany,12.9
2024-06-11,1,maple,5.61
2024-06-11,1,rosewood,66.15
2024-06-11,2,mahogany,10.8
2024-06-11,2,maple,8.03
2024-06-11,2,rosewood,67.04
2024-06-11,3,mahogany,13.35
2024-06-11,3,maple,6.34
2024-06-11,3,rosewood,70.73
2024-06-12,1,mahogany,12.57
2024-06-12,1,maple,5.51
2024-06-12,1,rosewood,74.75
2024-06-12,2,mahogany,10.19
2024-06-12,2,maple,5.71
2024-06-12,2,rosewood,89.03
2024-06-12,3,mahogany,12.17
2024-06-12,3,maple,6.5
2024-06-12,3,rosewood,60.7
2024-06-13,1,mahogany,13.13
2024-06-13,1,maple,6.32
2024-06-13,1,rosewood,68.36
2024-06-13,2,mahogany,13.38
2024-06-13,2,maple,5.17
2024-06-13,2,rosewood,81.94
2024-06-13,3,mahogany,13.11
2024-06-13,3,maple,5.74
2024-06-13,3,rosewood,66.24
2024-06-14,1,mahogany,12.3
2024-06-14,1,maple,6.7
2024-06-14,1,rosewood,73.48
2024-06-14,2,mahogany,14.99
2024-06-14,2,maple,7.61
2024-06-14,2,rosewood,95.23
2024-06-14,3,mahogany,14.13
2024-06-14,3,maple,7.13
2024-06-14,3,rosewood,77.49
2024-06-15,1,mahogany,11.47
2024-06-15,1,maple,6.33
2024-06-15,1,rosewood,70.89
2024-06-15,2,mahogany,13.67
2024-06-15,2,maple,7.44
2024-06-15,2,rosewood,94.56
2024-06-15,3,mahogany,11.99
2024-06-15,3,maple,7.23
2024-06-15,3,rosewood,67.6
2024-06-16,1,mahogany,11.21
2024-06-16,1,maple,5.74
2024-06-16,1,rosewood,73.15
2024-06-16,2,mahogany,10.85
2024-06-16,2,maple,7.1
2024-06-16,2,rosewood,88.04
2024-06-16,3,mahogany,11.52
2024-06-16,3,maple,7.78
2024-06-16,3,rosewood,58.29
2024-06-17,1,mahogany,12.49
2024-06-17,1,maple,5.11
2024-06-17,1,rosewood,76.23
2024-06-17,2,mahogany,
2024-06-17,2,maple,6.8
2024-06-17,2,rosewood,66.13
2024-06-17,3,mahogany,11.37
2024-06-17,3,maple,6.56
2024-06-17,3,rosewood,71.07
2024-06-18,1,mahogany,11.14
2024-06-18,1,maple,6.1
2024-06-18,1,rosewood,74.59
2024-06-18,2,mahogany,12.16
2024-06-18,2,maple,6.16
2024-06-18,2,rosewood,77.72
2024-06-18,3,mahogany,12.81
2024-06-18,3,maple,5.92
2024-06-18,3,rosewood,66.54
2024-06-19,1,mahogany,10.22
2024-06-19,1,maple,5.86
2024-06-19,1,rosewood,60.47
2024-06-19,2,mahogany,11.63
2024-06-19,2,maple,6.16
2024-06-19,2,rosewood,70.44
2024-06-19,3,mahogany,12.04
2024-06-19,3,maple,6.34
2024-06-19,3,rosewood,65.2
2024-06-20,1,mahogany,11.02
2024-06-20,1,maple,5.96
2024-06-20,1,rosewood,65.25
2024-06-20,2,mahogany,12.94
2024-06-20,2,maple,5.63
2024-06-20,2,rosewood,59.19
2024-06-20,3,mahogany,13.28
2024-06-20,3,maple,5.31
2024-06-20,3,rosewood,65.3
2024-06-21,1,mahogany,10.75
2024-06-21,1,maple,4.81
2024-06-21,1,rosewood,76.33
2024-06-21,2,mahogany,13.78
2024-06-21,2,maple,6.36
2024-06-21,2,rosewood,83.06
2024-06-21,3,mahogany,12.45
2024-06-21,3,maple,7.1
2024-06-21,3,rosewood,72.82
2024-06-22,1,mahogany,11.57
2024-06-22,1,maple,6.75
2024-06-22,1,rosewood,68.47
2024-06-22,2,mahogany,12.99
2024-06-22,2,maple,5.45
2024-06-22,2,rosewood,61.26
2024-06-22,3,mahogany,13.16
2024-06-22,3,maple,5.8
2024-06-22,3,rosewood,69.72
2024-06-23,1,mahogany,11.02
2024-06-23,1,maple,5.61
2024-06-23,1,rosewood,72.13
2024-06-23,2,mahogany,12.14
2024-06-23,2,maple,7.77
2024-06-23,2,rosewood,68.85
2024-06-23,3,mahogany,13.68
2024-06-23,3,maple,6.35
2024-06-23,3,rosewood,61.29
2024-06-24,1,mahogany,12.61
2024-06-24,1,maple,5.55
2024-06-24,1,rosewood,
2024-06-24,2,mahogany,10.84
2024-06-24,2,maple,6.03
2024-06-24,2,rosewood,79.07
2024-06-24,3,mahogany,12.47
2024-06-24,3,maple,5.8
2024-06-24,3,rosewood,62.2
2024-06-25,1,mahogany,11.26
2024-06-25,1,maple,4.84
2024-06-25,1,rosewood,58.12
2024-06-25,2,mahogany,16.14
2024-06-25,2,maple,5.32
2024-06-25,2,rosewood,86.59
2024-06-25,3,mahogany,12.13
2024-06-25,3,maple,5.95
2024-06-25,3,rosewood,61.21
2024-06-26,1,mahogany,11.94
2024-06-26,1,maple,6.4
2024-06-26,1,rosewood,70.32
2024-06-26,2,mahogany,11.54
2024-06-26,2,maple,6.59
2024-06-26,2,rosewood,69.86
2024-06-26,3,mahogany,11.93
2024-06-26,3,maple,6.41
2024-06-26,3,rosewood,65.08
2024-06-27,1,mahogany,10.79
2024-06-27,1,maple,5.69
2024-06-27,1,rosewood,72.01
2024-06-27,2,mahogany,13.89
2024-06-27,2,maple,6.74
2024-06-27,2,rosewood,90.44
2024-06-27,3,mahogany,12.64
2024-06-27,3,maple,6.5
2024-06-27,3,rosewood,68.5
2024-06-28,1,mahogany,10.74
2024-06-28,1,maple,6.53
2024-06-28,1,rosewood,71.86
2024-06-28,2,mahogany,13.5
2024-06-28,2,maple,7.46
2024-06-28,2,rosewood,89.82
2024-06-28,3,mahogany,11.9
2024-06-28,3,maple,6.14
